suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,bt_n,bt_spread
COPS,marine,150,ExaModels,4815,4792,16326,11596,1.32e-6,2.733e-5,4.59e-6,3.294e-5,3.1971e-5,5.99e-6,4.731e-5,4.8871e-5,0.000178631,0,0.0
COPS,marine,14000,ExaModels,448015,447992,1525976,1036496,1.33e-6,0.00258736,3.694e-5,0.003153322,0.00264038,3.837e-5,0.004501717,0.004766749,0.023823632,0,0.0
COPS,methanol,2,ExaModels,65,60,312,993,9.0e-7,8.8e-7,1.53e-6,1.1e-6,3.54e-6,2.37e-6,1.16e-6,1.3e-6,3.855e-5,0,0.0
COPS,methanol,50,ExaModels,1505,1500,8088,12801,9.0e-7,1.988e-5,1.62e-6,2.704e-5,3.864e-5,2.46e-6,2.8e-5,3.098e-5,9.156e-5,0,0.0
COPS,methanol,4000,ExaModels,120005,120000,647988,984501,9.1e-7,0.001586586,9.2e-6,0.002215548,0.002965801,1.022e-5,0.002255709,0.00251567,0.005552801,0,0.0
COPS,minsurf,"(5, 5)",ExaModels,49,102,102,504,1.69e-6,1.7e-7,3.94e-6,5.0e-8,6.19e-6,8.0e-6,1.4e-7,1.5e-7,1.894e-5,0,0.0
COPS,minsurf,"(30, 30)",ExaModels,1024,1476,1476,13454,4.276e-5,1.64e-6,0.000102691,4.7e-7,0.000164031,0.000210551,1.49e-6,1.53e-6,6.384e-5,0,0.0
COPS,minsurf,"(280, 280)",ExaModels,79524,100816,100816,1105454,0.003595934,0.000123731,0.008628574,3.084e-5,0.013959744,0.017694809,0.00012917,0.000134501,0.004037476,0,0.0
COPS,pinene,2,ExaModels,105,100,438,595,7.1e-7,1.27e-6,1.54e-6,1.46e-6,2.79e-6,1.85e-6,1.68e-6,1.73e-6,2.0251e-5,0,0.0
COPS,pinene,100,ExaModels,5005,5000,22880,10885,7.1e-7,6.031e-5,1.87e-6,7.1481e-5,5.883e-5,2.17e-6,8.2541e-5,8.74e-5,0.00020812,0,0.0
COPS,pinene,10000,ExaModels,500005,500000,2289980,1050385,7.4e-7,0.006102854,3.833e-5,0.007389054,0.005816426,3.873e-5,0.008392278,0.008806,0.026906734,0,0.0
