suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
COPS,marine,150,ExaModels,4815,4792,16326,11596,5.7319e-5,9.0426e-5,4.7949e-5,9.5768e-5,0.000111067,6.2726e-5,0.00012441,0.000123282,0.006761434
COPS,marine,14000,ExaModels,448015,447992,1525976,1036496,5.7829e-5,7.8449e-5,4.7855e-5,9.5945e-5,0.000111806,6.2577e-5,0.000128025,0.00012532,0.060550777
COPS,methanol,2,ExaModels,65,60,312,993,5.4904e-5,9.5162e-5,4.8209e-5,0.000112463,0.000131465,6.2942e-5,0.00014069,0.000141209,0.005665457
COPS,methanol,50,ExaModels,1505,1500,8088,12801,5.7496e-5,9.4286e-5,4.7663e-5,0.000112831,0.000131436,6.3811e-5,0.000139522,0.000140476,0.00669449
COPS,methanol,4000,ExaModels,120005,120000,647988,984501,5.7659e-5,9.5835e-5,4.8298e-5,0.00011452,0.000136319,6.4201e-5,0.000149461,0.000164967,0.025042058
COPS,minsurf,"(5, 5)",ExaModels,49,102,102,504,7.2451e-5,7.5649e-5,6.1394e-5,9.0721e-5,0.000139919,7.6045e-5,0.000116531,0.000117091,0.004810573
COPS,minsurf,"(30, 30)",ExaModels,1024,1476,1476,13454,0.000108581,7.6166e-5,6.2207e-5,9.1206e-5,0.000140537,8.7943e-5,0.00011789,0.000117508,0.005664347
COPS,minsurf,"(280, 280)",ExaModels,79524,100816,100816,1105454,0.000123885,7.5636e-5,6.2664e-5,9.1722e-5,0.000123046,7.7507e-5,0.000117996,0.000117881,0.020484576
COPS,pinene,2,ExaModels,105,100,438,595,6.1816e-5,0.000137491,4.8039e-5,0.000139614,0.000180663,6.2435e-5,0.000168219,0.000193389,0.00639299
COPS,pinene,100,ExaModels,5005,5000,22880,10885,6.3029e-5,0.000137568,5.6021e-5,0.000159707,0.000182949,7.2267e-5,0.000191264,0.000173513,0.008042444
COPS,pinene,10000,ExaModels,500005,500000,2289980,1050385,6.3e-5,0.000137479,5.5824e-5,0.000159652,0.000179582,7.2748e-5,0.000201804,0.000172001,0.06716782
COPS,polygon,10,ExaModels,10,16,50,140,5.2656e-5,4.9803e-5,4.7746e-5,7.4083e-5,7.8096e-5,6.1644e-5,0.000102763,9.0199e-5,0.003971014
COPS,polygon,100,ExaModels,100,1276,5000,12740,5.7467e-5,5.0341e-5,5.5138e-5,7.4976e-5,9.0273e-5,7.2306e-5,0.000105058,0.00010483,0.004992638
COPS,polygon,800,ExaModels,800,80201,320000,801990,7.6764e-5,5.8577e-5,5.5792e-5,7.4923e-5,9.0883e-5,6.4744e-5,9.0665e-5,9.208e-5,0.016623853
COPS,robot,2,ExaModels,28,24,84,134,5.343e-5,0.000457172,4.8236e-5,0.000353758,0.000379659,6.1303e-5,0.000388621,0.00039023,0.007182799
