suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate
COPS,methanol,50,ExaModels,1505,1500,8088,12801,1.715e-6,3.7492e-5,2.367e-6,4.349e-5,6.2836e-5,3.515e-6,4.9551e-5,4.9208e-5,0.000187825
COPS,methanol,4000,ExaModels,120005,120000,647988,984501,1.755e-6,0.003038189,3.0547e-5,0.003623135,0.004971344,3.1357e-5,0.004018426,0.003992768,0.012479059
COPS,minsurf,"(5, 5)",ExaModels,49,102,102,504,2.675e-6,2.4e-7,6.021e-6,8.4e-8,8.74e-6,9.427e-6,2.23e-7,2.34e-7,3.3995e-5
COPS,minsurf,"(30, 30)",ExaModels,1024,1476,1476,13454,7.0121e-5,2.308e-6,0.000153946,5.59e-7,0.000236597,0.000244095,2.462e-6,2.317e-6,0.00011963
COPS,minsurf,"(280, 280)",ExaModels,79524,100816,100816,1105454,0.005890072,0.000251391,0.013240921,5.1392e-5,0.02033097,0.021088866,0.000253051,0.000259669,0.009610072
COPS,pinene,2,ExaModels,105,100,438,595,1.352e-6,2.398e-6,1.84e-6,2.378e-6,4.424e-6,2.636e-6,2.836e-6,2.918e-6,3.9625e-5
COPS,pinene,100,ExaModels,5005,5000,22880,10885,1.353e-6,0.000113121,2.764e-6,0.000115704,0.000102096,3.454e-6,0.000136584,0.000141822,0.000429882
COPS,pinene,10000,ExaModels,500005,500000,2289980,1050385,1.379e-6,0.012000518,0.000139905,0.013735919,0.010865754,0.000137622,0.01502307,0.01489403,0.058240999
COPS,polygon,10,ExaModels,10,16,50,140,7.5e-8,2.23e-7,1.16e-7,3.18e-7,7.04e-7,2.16e-7,3.58e-7,3.77e-7,1.1918e-5
COPS,polygon,100,ExaModels,100,1276,5000,12740,3.72e-7,1.6731e-5,8.61e-7,3.1536e-5,6.5919e-5,1.898e-6,3.7369e-5,3.4254e-5,8.4126e-5
COPS,polygon,800,ExaModels,800,80201,320000,801990,2.748e-6,0.001089162,6.751e-6,0.001995679,0.003908882,1.4496e-5,0.002125359,0.002124216,0.006535635
COPS,robot,2,ExaModels,28,24,84,134,2.0e-8,3.15e-7,3.8e-8,4.08e-7,8.13e-7,2.1e-8,4.64e-7,4.76e-7,4.7993e-5
COPS,robot,150,ExaModels,1360,912,5412,10050,2.0e-8,9.996e-6,9.2e-8,2.4872e-5,5.5738e-5,7.9e-8,2.7108e-5,2.7143e-5,0.000116165
COPS,robot,15000,ExaModels,135010,90012,540012,1005000,2.0e-8,0.001000347,3.3068e-5,0.002660035,0.006233762,3.3572e-5,0.002647588,0.002696077,0.009632147
COPS,rocket,2,ExaModels,13,10,42,118,2.0e-8,1.8e-7,3.2e-8,1.9e-7,5.19e-7,2.1e-8,2.41e-7,2.44e-7,4.5452e-5
COPS,rocket,200,ExaModels,805,604,3804,11800,2.0e-8,6.324e-6,7.1e-8,1.4035e-5,4.7918e-5,6.0e-8,1.5812e-5,1.5629e-5,8.8342e-5
COPS,rocket,17000,ExaModels,68005,51004,323004,1003000,2.0e-8,0.000539132,1.5331e-5,0.001250287,0.004302419,1.6158e-5,0.001355872,0.001340482,0.004644184
COPS,steering,5,ExaModels,31,28,108,120,2.0e-8,2.43e-7,3.3e-8,3.64e-7,5.2e-7,2.1e-8,4.32e-7,4.55e-7,1.7724e-5
COPS,steering,400,ExaModels,2006,1608,8008,9600,2.0e-8,9.869e-6,1.15e-7,2.427e-5,3.7804e-5,1.04e-7,2.8067e-5,2.8598e-5,0.000124578
COPS,steering,42000,ExaModels,210006,168008,840008,1008000,2.0e-8,0.001060486,5.628e-5,0.002703372,0.004091516,5.3227e-5,0.003021762,0.003143921,0.01775546
COPS,torsion,"(5, 5)",ExaModels,49,49,49,360,8.23e-7,1.33e-7,1.611e-6,4.9e-8,1.52e-6,1.699e-6,1.21e-7,1.28e-7,1.3802e-5
COPS,torsion,"(35, 35)",ExaModels,1369,1369,1369,12960,2.7501e-5,2.063e-6,5.8217e-5,6.55e-7,5.4412e-5,6.044e-5,1.848e-6,1.93e-6,0.00010549
COPS,torsion,"(320, 320)",ExaModels,103684,103684,103684,1030410,0.002252514,0.000188624,0.004693844,5.6052e-5,0.004746842,0.004785293,0.000187457,0.00018576,0.010846203
OPF-polar,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,28,103,141,2.0e-8,3.29e-7,3.3e-8,4.97e-7,8.35e-7,3.7e-8,6.07e-7,6.35e-7,0.000422131
OPF-polar,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,53,201,279,2.0e-8,5.28e-7,4.0e-8,9.3e-7,1.582e-6,4.2e-8,1.102e-6,1.135e-6,0.000435852
OPF-polar,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,169,639,913,2.1e-8,1.632e-6,4.7e-8,3.153e-6,5.556e-6,4.2e-8,3.685e-6,3.444e-6,0.00050617
OPF-polar,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,315,1255,1753,2.0e-8,2.817e-6,1.06e-7,5.517e-6,1.0585e-5,1.42e-7,6.335e-6,6.592e-6,0.000631375
OPF-polar,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,348,1303,1870,2.0e-8,3.143e-6,5.4e-8,6.105e-6,1.1399e-5,5.5e-8,6.81e-6,7.639e-6,0.000584809
OPF-polar,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,348,1303,1870,2.0e-8,2.855e-6,5.5e-8,5.878e-6,1.0563e-5,5.5e-8,6.757e-6,7.112e-6,0.000573248
OPF-polar,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,401,1479,2112,2.0e-8,3.237e-6,6.5e-8,7.312e-6,1.1818e-5,7.2e-8,7.611e-6,7.945e-6,0.000615177
OPF-polar,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,675,2529,3641,2.0e-8,6.014e-6,6.6e-8,1.2233e-5,2.244e-5,6.8e-8,1.3291e-5,1.3927e-5,0.000743958
OPF-polar,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,737,2807,4015,2.0e-8,6.084e-6,9.5e-8,1.4312e-5,2.2367e-5,1.02e-7,1.4725e-5,1.5335e-5,0.000764087
OPF-polar,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,987,3945,5525,2.0e-8,8.495e-6,2.43e-7,1.8245e-5,3.3924e-5,2.92e-7,2.0317e-5,2.2366e-5,0.001081257
OPF-polar,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1649,6503,9430,2.1e-8,1.4738e-5,9.6e-8,3.2395e-5,5.3955e-5,1.03e-7,3.5196e-5,3.724e-5,0.001130338
OPF-polar,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1539,5925,8474,2.0e-8,1.3128e-5,1.82e-7,2.8292e-5,5.2313e-5,2.03e-7,3.1007e-5,3.2329e-5,0.001244852
OPF-polar,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2313,8869,12832,2.1e-8,1.9799e-5,1.15e-7,4.6317e-5,7.9811e-5,1.2e-7,4.7963e-5,5.0852e-5,0.001417553
OPF-polar,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2200,8307,11959,2.0e-8,1.862e-5,1.5e-7,3.9408e-5,6.811e-5,1.65e-7,4.3884e-5,4.6943e-5,0.001470048
OPF-polar,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2397,9045,13013,2.0e-8,2.0264e-5,1.66e-7,4.684e-5,8.1078e-5,1.82e-7,4.7698e-5,5.1374e-5,0.001610713
OPF-polar,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2116,7827,11218,2.0e-8,1.7418e-5,1.8e-7,4.0082e-5,6.3314e-5,1.85e-7,3.9897e-5,4.2828e-5,0.001616062
OPF-polar,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3617,14207,20335,2.0e-8,3.1854e-5,6.59e-7,6.7258e-5,0.000114901,7.04e-7,7.5003e-5,7.8438e-5,0.002295398
OPF-polar,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3478,13069,18753,2.0e-8,2.9274e-5,2.63e-7,6.0779e-5,0.00011657,3.41e-7,6.8819e-5,7.2103e-5,0.002189644
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6097,23183,33203,2.0e-8,5.2153e-5,1.511e-6,0.000111031,0.000207408,1.71e-6,0.000120542,0.000129441,0.00380741
OPF-polar,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,5979,21947,31455,2.0e-8,4.7981e-5,1.244e-6,0.000104796,0.000196595,1.381e-6,0.000113819,0.000128021,0.003422358
OPF-polar,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,7978,29171,41855,2.0e-8,6.57e-5,1.557e-6,0.000137732,0.000260631,1.726e-6,0.000150967,0.000161994,0.004752012
OPF-polar,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,16646,62959,90572,2.0e-8,0.000163223,3.87e-6,0.000313221,0.000539482,3.739e-6,0.000355122,0.000379513,0.008523485
OPF-polar,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,23172,87917,126816,2.0e-8,0.000214025,4.412e-6,0.000445698,0.000830526,4.951e-6,0.000490346,0.000524939,0.0113697
OPF-polar,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,21494,80287,115430,2.0e-8,0.000187901,4.867e-6,0.000400004,0.000749564,4.447e-6,0.000449133,0.000474798,0.011059659
OPF-polar,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,22075,82515,118492,2.0e-8,0.000200184,4.984e-6,0.000412963,0.000770873,4.554e-6,0.000459562,0.000496652,0.011536342
OPF-polar,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,29432,113467,164090,2.1e-8,0.000285938,5.43e-6,0.000585706,0.001090182,5.355e-6,0.000647761,0.00068977,0.014995479
OPF-polar,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,25716,95467,137422,2.0e-8,0.000230437,4.889e-6,0.000475912,0.000867961,5.354e-6,0.000523433,0.000571204,0.013143254
OPF-polar,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,25039,92301,132517,3.9e-8,0.000223031,4.668e-6,0.000468266,0.00081773,5.622e-6,0.000503755,0.000537188,0.012159669
OPF-polar,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,28356,104083,149578,2.0e-8,0.000256869,6.055e-6,0.000533394,0.000931385,5.768e-6,0.000591997,0.000614367,0.014501148
OPF-polar,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,28358,103983,149529,2.0e-8,0.000257409,5.65e-6,0.000536092,0.000903224,5.582e-6,0.000576708,0.000613505,0.014321932
OPF-polar,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,38196,146039,211278,2.0e-8,0.000384975,7.129e-6,0.000769928,0.001414531,6.809e-6,0.000850399,0.00091277,0.016794845
OPF-polar,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,28642,105565,151431,2.1e-8,0.000267953,6.41e-6,0.000544187,0.000942118,6.216e-6,0.000606141,0.000641935,0.014737441
OPF-polar,pglib_opf_case2746wp_k.m,pglib_opf_case2746wp_k.m,ExaModels,19520,28446,104775,150224,2.0e-8,0.000259989,6.095e-6,0.000538053,0.000909401,6.605e-6,0.000587694,0.000648145,0.014745452
