suite,problem,size,ams,nvar,ncon,nnzj,nnzh,tobj,tcon,tgrad,tjac,thess,thprod,tjprod,tjtprod,tcreate,device,hostname
OPF-polar,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1539,5925,8474,0.002896907,0.018042693,0.013790421,0.019748363,0.023262389,NaN,NaN,NaN,3.559200105,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2313,8869,12832,0.014646334,0.013621509,0.016579566,0.078805463,0.104962405,NaN,NaN,NaN,1.664793689,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2200,8307,11959,0.002794903,0.013002977,0.046959003,0.014359414,0.10189448,NaN,NaN,NaN,1.79273277,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2397,9045,13013,0.002315085,0.008707823,0.024634159,0.251257863,0.06456761,NaN,NaN,NaN,1.63340881,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2116,7827,11218,0.002366603,0.013276634,0.004728698,0.025824886,0.08199635,NaN,NaN,NaN,1.643559577,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3617,14207,20335,0.013128594,0.020386337,0.016491967,0.043543629,0.024857476,NaN,NaN,NaN,3.560787011,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3478,13069,18753,0.006935876,0.009163281,0.023141644,0.011232522,0.026558912,NaN,NaN,NaN,2.351230312,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6097,23183,33203,0.015579791,0.062246061,0.004907082,0.037433855,0.046977928,NaN,NaN,NaN,3.028464943,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,5979,21947,31455,0.028541225,0.009189268,0.004625809,0.016923338,0.018143389,NaN,NaN,NaN,2.242979261,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,7978,29171,41855,0.010285688,0.035678194,0.020442301,0.091140186,0.124750507,NaN,NaN,NaN,2.633761687,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,16646,62959,90572,0.002029554,0.047571936,0.003507358,0.016542655,0.174033247,NaN,NaN,NaN,1.534684777,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,23172,87917,126816,0.003151167,0.014850815,0.003291207,0.050059853,0.211649351,NaN,NaN,NaN,2.116331888,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,21494,80287,115430,0.004354159,0.031848517,0.005824431,0.035474539,0.102812343,NaN,NaN,NaN,1.474593448,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,22075,82515,118492,0.006115133,0.007470645,0.012798538,0.062626922,0.087662273,NaN,NaN,NaN,3.715626643,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,29432,113467,164090,0.003381648,0.013090882,0.004072183,0.050504841,0.140810214,NaN,NaN,NaN,2.252305356,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,25716,95467,137422,0.002506344,0.088537925,0.005800623,0.061249362,0.018774135,NaN,NaN,NaN,3.047542696,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,25039,92301,132517,0.010790646,0.008526952,0.005957267,0.009874126,0.023933503,NaN,NaN,NaN,1.735668477,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,28356,104083,149578,0.003263933,0.035819934,0.004982646,0.045213301,0.108103813,NaN,NaN,NaN,2.076169909,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,28358,103983,149529,0.003466031,0.007661609,0.004517103,0.146535945,0.020213215,NaN,NaN,NaN,2.823255064,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,38196,146039,211278,0.014140145,0.058786291,0.022884965,0.103672336,0.021656254,NaN,NaN,NaN,2.798269406,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,28642,105565,151431,0.003139768,0.026721281,0.023836312,0.146239771,0.024984837,NaN,NaN,NaN,3.006744318,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2746wp_k.m,pglib_opf_case2746wp_k.m,ExaModels,19520,28446,104775,150224,0.008493506,0.064947138,0.004860171,0.169058525,0.052409205,NaN,NaN,NaN,1.870851837,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2848_rte.m,pglib_opf_case2848_rte.m,ExaModels,21822,32129,119999,172351,0.004815809,0.025840254,0.004602918,0.207011679,0.081037652,NaN,NaN,NaN,2.210089096,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2853_sdet.m,pglib_opf_case2853_sdet.m,ExaModels,23028,33154,124975,179049,0.009076013,0.026706293,0.015280947,0.045721027,0.021121994,NaN,NaN,NaN,2.103287302,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2868_rte.m,pglib_opf_case2868_rte.m,ExaModels,22090,32393,121099,173849,0.006055068,0.053635552,0.016998606,0.021301924,0.028436298,NaN,NaN,NaN,1.706570676,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case2869_pegase.m,pglib_opf_case2869_pegase.m,ExaModels,25086,37813,144219,207856,0.003737409,0.136294974,0.004670128,0.018780527,0.067918939,NaN,NaN,NaN,2.274707813,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case3012wp_k.m,pglib_opf_case3012wp_k.m,ExaModels,21082,31029,113955,163577,0.003964458,0.08385196,0.025913443,0.143982091,0.0178025,NaN,NaN,NaN,2.013166477,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case3022_goc.m,pglib_opf_case3022_goc.m,ExaModels,23238,34990,130749,188311,0.007497465,0.01920967,0.026760278,0.193133501,0.038141898,NaN,NaN,NaN,2.472883956,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case3120sp_k.m,pglib_opf_case3120sp_k.m,ExaModels,21608,32092,117627,169030,0.002360174,0.060696933,0.005120909,0.192969306,0.093212482,NaN,NaN,NaN,1.980774593,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case3375wp_k.m,pglib_opf_case3375wp_k.m,ExaModels,24350,35876,132537,190311,0.002441705,0.035551795,0.035372765,0.100554082,0.026443939,NaN,NaN,NaN,2.257954309,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case3970_goc.m,pglib_opf_case3970_goc.m,ExaModels,35270,54428,207937,300527,0.007653357,0.034760019,0.006007434,0.018536696,0.020292737,NaN,NaN,NaN,2.444071965,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4020_goc.m,pglib_opf_case4020_goc.m,ExaModels,36696,56957,218385,315864,0.008313847,0.027787027,0.033030053,0.012077644,0.033161884,NaN,NaN,NaN,2.032073439,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4601_goc.m,pglib_opf_case4601_goc.m,ExaModels,38814,59596,225989,326366,0.017444671,0.054188966,0.014573842,0.282117439,0.068193499,NaN,NaN,NaN,1.98131811,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4619_goc.m,pglib_opf_case4619_goc.m,ExaModels,42532,66289,254433,368185,0.006551267,0.037008349,0.025206676,0.104472903,0.023009984,NaN,NaN,NaN,2.099808954,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4661_sdet.m,pglib_opf_case4661_sdet.m,ExaModels,34758,51302,190681,273914,0.002001373,0.044874004,0.009563316,0.049686958,0.167783801,NaN,NaN,NaN,2.165205668,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4837_goc.m,pglib_opf_case4837_goc.m,ExaModels,41398,64030,243289,351666,0.019272672,0.048917745,0.032989193,0.052180114,0.018342344,NaN,NaN,NaN,2.229434336,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case4917_goc.m,pglib_opf_case4917_goc.m,ExaModels,37872,56917,212749,306345,0.004692058,0.050964778,0.014304107,0.06060919,0.089798119,NaN,NaN,NaN,2.774881202,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case5658_epigrids.m,pglib_opf_case5658_epigrids.m,ExaModels,48552,74821,284425,410958,0.002333183,0.064748045,0.016554152,0.085941895,0.105838325,NaN,NaN,NaN,3.561678147,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case6468_rte.m,pglib_opf_case6468_rte.m,ExaModels,49734,75937,283735,409335,0.002138483,0.023543775,0.004432878,0.149606054,0.051680864,NaN,NaN,NaN,1.892294241,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case6470_rte.m,pglib_opf_case6470_rte.m,ExaModels,50482,75976,284613,409921,0.00705898,0.066624131,0.043822167,0.091892538,0.132652684,NaN,NaN,NaN,1.917203327,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case6495_rte.m,pglib_opf_case6495_rte.m,ExaModels,50426,76124,284921,410506,0.003444619,0.059235293,0.002686833,0.031333091,0.047515236,NaN,NaN,NaN,2.363013586,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case6515_rte.m,pglib_opf_case6515_rte.m,ExaModels,50546,76290,285509,411342,0.003830557,0.128589247,0.004108181,0.09631352,0.021321623,NaN,NaN,NaN,1.817161309,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case7336_epigrids.m,pglib_opf_case7336_epigrids.m,ExaModels,62116,95306,361611,522192,0.004946972,0.097362226,0.006356752,0.098202774,0.127131569,NaN,NaN,NaN,2.041929475,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case8387_pegase.m,pglib_opf_case8387_pegase.m,ExaModels,78748,118702,457335,659323,0.002894153,0.010220836,0.004096722,0.056708893,0.165001481,NaN,NaN,NaN,1.657673039,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case9241_pegase.m,pglib_opf_case9241_pegase.m,ExaModels,85568,130826,502843,726083,0.003276746,0.042067666,0.013622094,0.106365239,0.026721818,NaN,NaN,NaN,2.363136723,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case9591_goc.m,pglib_opf_case9591_goc.m,ExaModels,83572,130588,497363,719807,0.038891398,0.04671797,0.006277041,0.04915294,0.084448499,NaN,NaN,NaN,2.343891534,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case10000_goc.m,pglib_opf_case10000_goc.m,ExaModels,76804,112352,419823,602508,0.042369314,0.046715712,0.00637221,0.05329438,0.022014335,NaN,NaN,NaN,3.781902174,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case10192_epigrids.m,pglib_opf_case10192_epigrids.m,ExaModels,89850,139456,532137,769576,0.020177339,0.071533616,0.018535995,0.074115113,0.02154111,NaN,NaN,NaN,2.456503066,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case10480_goc.m,pglib_opf_case10480_goc.m,ExaModels,96750,150874,579285,838333,0.002548087,0.046292207,0.009125899,0.018143766,0.071025463,NaN,NaN,NaN,1.929625414,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case13659_pegase.m,pglib_opf_case13659_pegase.m,ExaModels,117370,170588,649513,931958,0.013426051,0.010946808,0.004484638,0.08659499,0.042162082,NaN,NaN,NaN,2.361721448,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case19402_goc.m,pglib_opf_case19402_goc.m,ExaModels,179562,281733,1081867,1566751,0.002990398,0.234015213,0.003730189,0.017085009,0.030329297,NaN,NaN,NaN,2.327564926,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case20758_epigrids.m,pglib_opf_case20758_epigrids.m,ExaModels,179236,274918,1046155,1510782,0.005204677,0.111127891,0.014776162,0.122258615,0.012313884,NaN,NaN,NaN,3.172933017,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case24464_goc.m,pglib_opf_case24464_goc.m,ExaModels,203374,313641,1186591,1714423,0.023596128,0.011150742,0.020509899,0.238199767,0.019325051,NaN,NaN,NaN,1.997754392,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case30000_goc.m,pglib_opf_case30000_goc.m,ExaModels,208624,307752,1128843,1620818,0.011403084,0.09449908,0.027698613,0.036213109,0.022586537,NaN,NaN,NaN,3.393427933,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-polar,pglib_opf_case78484_epigrids.m,pglib_opf_case78484_epigrids.m,ExaModels,674562,1039062,3950953,5708389,0.002943938,0.020931346,0.004549321,0.257229442,0.021311169,NaN,NaN,NaN,5.979334062,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case3_lmbd.m,pglib_opf_case3_lmbd.m,ExaModels,24,31,122,150,0.002376691,0.064086109,0.012788083,0.019516661,0.137261765,NaN,NaN,NaN,1.91922553,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case5_pjm.m,pglib_opf_case5_pjm.m,ExaModels,44,58,234,290,0.002434279,0.052591027,0.003686498,0.04812527,0.01830312,NaN,NaN,NaN,1.582799856,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case14_ieee.m,pglib_opf_case14_ieee.m,ExaModels,118,183,736,932,0.014244182,0.016496731,0.00552876,0.139418996,0.0984927,NaN,NaN,NaN,1.552816493,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case24_ieee_rts.m,pglib_opf_case24_ieee_rts.m,ExaModels,266,339,1428,1776,0.002926694,0.009941648,0.020647903,0.051520159,0.02920693,NaN,NaN,NaN,2.678062405,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case30_ieee.m,pglib_opf_case30_ieee.m,ExaModels,236,378,1506,1911,0.017212636,0.051055466,0.011988035,0.048923661,0.019185747,NaN,NaN,NaN,3.218800155,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case30_as.m,pglib_opf_case30_as.m,ExaModels,236,378,1506,1911,0.004499459,0.011305186,0.00409131,0.081317752,0.094753354,NaN,NaN,NaN,2.612425709,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case39_epri.m,pglib_opf_case39_epri.m,ExaModels,282,440,1728,2179,0.004959219,0.00919921,0.005491983,0.220598051,0.114288861,NaN,NaN,NaN,2.77129247,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case57_ieee.m,pglib_opf_case57_ieee.m,ExaModels,448,732,2918,3712,0.005612005,0.044364244,0.039796109,0.059070205,0.198770555,NaN,NaN,NaN,1.874079164,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case60_c.m,pglib_opf_case60_c.m,ExaModels,518,797,3224,4082,0.002238621,0.012759149,0.003417883,0.013219183,0.157705177,NaN,NaN,NaN,2.175905717,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case73_ieee_rts.m,pglib_opf_case73_ieee_rts.m,ExaModels,824,1060,4478,5580,0.002420063,0.010237107,0.004286506,0.019098409,0.149043437,NaN,NaN,NaN,1.910390076,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case89_pegase.m,pglib_opf_case89_pegase.m,ExaModels,1042,1738,7280,9369,0.004222551,0.035886264,0.005917503,0.086614902,0.115291,NaN,NaN,NaN,2.11235554,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case118_ieee.m,pglib_opf_case118_ieee.m,ExaModels,1088,1657,6770,8577,0.002470807,0.014468068,0.007524534,0.016361691,0.036458955,NaN,NaN,NaN,2.199247438,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case162_ieee_dtc.m,pglib_opf_case162_ieee_dtc.m,ExaModels,1484,2475,10086,12915,0.032499476,0.011099387,0.003871899,0.030937651,0.017617146,NaN,NaN,NaN,2.404815674,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case179_goc.m,pglib_opf_case179_goc.m,ExaModels,1468,2379,9550,12152,0.004093237,0.007661159,0.00475179,0.151438508,0.009045429,NaN,NaN,NaN,2.324771485,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case197_snem.m,pglib_opf_case197_snem.m,ExaModels,1608,2594,10406,13232,0.003997081,0.016686223,0.004257426,0.011026425,0.073705627,NaN,NaN,NaN,1.693083367,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case200_activ.m,pglib_opf_case200_activ.m,ExaModels,1456,2316,9118,11531,0.00299166,0.009394252,0.004344565,0.275657529,0.044214069,NaN,NaN,NaN,2.050525617,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case240_pserc.m,pglib_opf_case240_pserc.m,ExaModels,2558,3857,16064,20402,0.002913623,0.007722716,0.003405857,0.242332793,0.055880333,NaN,NaN,NaN,1.62342214,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case300_ieee.m,pglib_opf_case300_ieee.m,ExaModels,2382,3778,15092,19134,0.003020049,0.017403907,0.006852512,0.114783326,0.019979166,NaN,NaN,NaN,2.187792968,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case500_goc.m,pglib_opf_case500_goc.m,ExaModels,4254,6597,26640,33750,0.015364295,0.039469673,0.004957181,0.012986723,0.014194623,NaN,NaN,NaN,2.118250344,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case588_sdet.m,pglib_opf_case588_sdet.m,ExaModels,4110,6567,25672,32438,0.003761161,0.007806461,0.014579923,0.289123237,0.081353885,NaN,NaN,NaN,2.183768962,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case793_goc.m,pglib_opf_case793_goc.m,ExaModels,5432,8771,34170,43204,0.018819444,0.008217135,0.00346437,0.090377659,0.027820728,NaN,NaN,NaN,1.410581321,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case1354_pegase.m,pglib_opf_case1354_pegase.m,ExaModels,11192,18000,72358,92009,0.002150935,0.00971274,0.003710544,0.072289415,0.010143945,NaN,NaN,NaN,1.563491832,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case1803_snem.m,pglib_opf_case1803_snem.m,ExaModels,15246,24975,100720,128441,0.001947109,0.038023212,0.002273479,0.011049518,0.011909174,NaN,NaN,NaN,0.855750897,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case1888_rte.m,pglib_opf_case1888_rte.m,ExaModels,14480,23382,92902,117923,0.001887853,0.023910694,0.002450737,0.015045582,0.010316521,NaN,NaN,NaN,0.714515223,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case1951_rte.m,pglib_opf_case1951_rte.m,ExaModels,15018,24026,95512,121107,0.001788574,0.032438222,0.002532927,0.01295992,0.01447412,NaN,NaN,NaN,0.797225253,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2000_goc.m,pglib_opf_case2000_goc.m,ExaModels,19008,31432,128734,164827,0.001844926,0.027680342,0.002550699,0.018400199,0.011537528,NaN,NaN,NaN,0.834032089,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2312_goc.m,pglib_opf_case2312_goc.m,ExaModels,17128,28028,110742,140647,0.001992269,0.03722134,0.002822507,0.019725353,0.013355937,NaN,NaN,NaN,0.842284043,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2383wp_k.m,pglib_opf_case2383wp_k.m,ExaModels,17004,27422,107626,136260,0.001957575,0.048329585,0.002163704,0.013680777,0.013350735,NaN,NaN,NaN,0.888715954,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2736sp_k.m,pglib_opf_case2736sp_k.m,ExaModels,19088,31092,121566,153987,0.001928168,0.035366316,0.002655311,0.019118913,0.011692473,NaN,NaN,NaN,0.849420149,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2737sop_k.m,pglib_opf_case2737sop_k.m,ExaModels,18988,31095,121470,153942,0.00192616,0.040119625,0.002361491,0.013854124,0.014875782,NaN,NaN,NaN,0.872478342,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2742_goc.m,pglib_opf_case2742_goc.m,ExaModels,24540,40938,166354,212903,0.002079111,0.039003727,0.002477191,0.020447749,0.01614064,NaN,NaN,NaN,0.828668164,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
OPF-rect,pglib_opf_case2746wop_k.m,pglib_opf_case2746wop_k.m,ExaModels,19582,31388,123164,155804,0.001911649,0.032575848,0.002337663,0.024551207,0.01239748,NaN,NaN,NaN,0.807345129,oneAPI-Intel(R) Arc(TM) A770 Graphics,shin-compute-002
